Covid;date;specie;euros;kgs
Reference No;07/01/2019;HMY-JURELA O JUREL DORADO;2,55;4,25
Reference No;07/01/2019;HOM-JUREL;1957,97;1086,64
Reference No;07/01/2019;JAA-JUREL NEGRO;91,12;31
Reference No;07/01/2019;LTA-BACORETA;113,29;41,8
Reference No;07/01/2019;MAC-CABALLA;411,76;232,13
Reference No;07/01/2019;MGR-CORVINA;4663,59;946,72
Reference No;07/01/2019;NEP-CIGALA;2229,54;105,16
Reference No;07/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;66617,79;12561,32
Reference No;07/01/2019;RSE-CABRACHO;456,28;21,6
Reference No;07/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;573,76;25,6
Reference No;07/01/2019;VMA-CABALLA DEL SUR O TONINO;15,71;11,22
Reference No;07/01/2019;WHB-BACALADILLA;3612,28;1644,61
Reference No;08/01/2019;BON-BONITO O BONITO DEL SUR;33,36;14,6
Reference No;08/01/2019;CET-ACEDIA;3173,5;401,84
Reference No;08/01/2019;DPS-GAMBA;49158,47;8899,03
Reference No;08/01/2019;FOR-BROTOLA DE ROCA;17,06;4,25
Reference No;08/01/2019;HMM-JUREL BLANCO;1068,35;1214,95
Reference No;08/01/2019;HMY-JURELA O JUREL DORADO;2,04;3,4
Reference No;08/01/2019;HOM-JUREL;1152,38;816,25
Reference No;08/01/2019;LTA-BACORETA;185,81;82,15
Reference No;08/01/2019;MAC-CABALLA;614,16;375,73
Reference No;08/01/2019;MGR-CORVINA;2515,14;664,63
Reference No;08/01/2019;NEP-CIGALA;2097,03;124,8
Reference No;08/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;77952,93;14528,87
Reference No;08/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;6989,42;214,78
Reference No;08/01/2019;WHB-BACALADILLA;2661,41;1320,46
Reference No;09/01/2019;BON-BONITO O BONITO DEL SUR;266,54;87,2
Reference No;09/01/2019;CET-ACEDIA;2380,25;312,23
Reference No;09/01/2019;DPS-GAMBA;42162,33;8470,58
Reference No;09/01/2019;FOR-BROTOLA DE ROCA;271,56;37,8
Reference No;09/01/2019;HMM-JUREL BLANCO;502,88;633,65
Reference No;09/01/2019;HOM-JUREL;1082,58;672,9
Reference No;09/01/2019;JAA-JUREL NEGRO;75,95;28,3
Reference No;09/01/2019;LTA-BACORETA;15,85;10,2
Reference No;09/01/2019;MAC-CABALLA;131,73;114,07
Reference No;09/01/2019;MGR-CORVINA;1736,23;384,43
Reference No;09/01/2019;NEP-CIGALA;7673;425,66
Reference No;09/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;79982,24;14762,42
Reference No;09/01/2019;RSE-CABRACHO;3,39;0,3
Reference No;09/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;5075,26;183,62
Reference No;09/01/2019;VMA-CABALLA DEL SUR O TONINO;10,57;20,2
Reference No;09/01/2019;WHB-BACALADILLA;2269,27;1219,22
Reference No;10/01/2019;BON-BONITO O BONITO DEL SUR;581,51;172,95
Reference No;10/01/2019;CET-ACEDIA;2425,72;277,45
Reference No;10/01/2019;DPS-GAMBA;186874,96;30341,2
Reference No;10/01/2019;FOR-BROTOLA DE ROCA;97,06;18,4
Reference No;10/01/2019;HMM-JUREL BLANCO;600,22;656,4
Reference No;10/01/2019;HMY-JURELA O JUREL DORADO;17,6;24,55
Reference No;10/01/2019;HOM-JUREL;880,99;629,63
Reference No;10/01/2019;LTA-BACORETA;290,56;146,2
Reference No;10/01/2019;MAC-CABALLA;57,71;42,19
Reference No;10/01/2019;MGR-CORVINA;3325,77;390,76
Reference No;10/01/2019;NEP-CIGALA;4382,97;228,25
Reference No;10/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;88861,26;16202,06
Reference No;10/01/2019;RSE-CABRACHO;109,2;5,8
Reference No;10/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;2055,94;83,68
Reference No;10/01/2019;WHB-BACALADILLA;2571,62;1550,93
Reference No;11/01/2019;BON-BONITO O BONITO DEL SUR;272,65;88,75
Reference No;11/01/2019;CET-ACEDIA;2060,27;202,91
Reference No;11/01/2019;DPS-GAMBA;21927,86;3257,68
Reference No;11/01/2019;FOR-BROTOLA DE ROCA;155,01;19,92
Reference No;11/01/2019;HMM-JUREL BLANCO;646,11;1008,7
Reference No;11/01/2019;HMY-JURELA O JUREL DORADO;1,19;0,95
Reference No;11/01/2019;HOM-JUREL;936,25;514,39
Reference No;11/01/2019;LTA-BACORETA;247,46;115,55
Reference No;11/01/2019;MAC-CABALLA;36,79;36,2
Reference No;11/01/2019;MGR-CORVINA;1145,49;183,96
Reference No;11/01/2019;NEP-CIGALA;311,8;19,8
Reference No;11/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;42096,47;7203,16
Reference No;11/01/2019;RSE-CABRACHO;107,3;5,11
Reference No;11/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;41,24;1,91
Reference No;11/01/2019;WHB-BACALADILLA;1810,73;1157,15
Reference No;12/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;649,05;90,94
Reference No;14/01/2019;BOG-BOGA;4,91;3,27
Reference No;14/01/2019;BON-BONITO O BONITO DEL SUR;917,69;270,63
Reference No;14/01/2019;CET-ACEDIA;2929,55;275,07
Reference No;14/01/2019;DPS-GAMBA;45240,87;7505,32
Reference No;14/01/2019;FOR-BROTOLA DE ROCA;258,09;36,18
Reference No;14/01/2019;HMM-JUREL BLANCO;1120,84;1045,55
Reference No;14/01/2019;HOM-JUREL;1154,57;714,48
Reference No;14/01/2019;LTA-BACORETA;502,49;233,3
Reference No;14/01/2019;MAC-CABALLA;71,6;40,9
Reference No;14/01/2019;MGR-CORVINA;7174,01;841,25
Reference No;14/01/2019;NEP-CIGALA;3432,16;186,44
Reference No;14/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;71937,96;13664,14
Reference No;14/01/2019;RSE-CABRACHO;98,55;4,83
Reference No;14/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;3710,7;141,2
Reference No;14/01/2019;VMA-CABALLA DEL SUR O TONINO;198,33;87,69
Reference No;14/01/2019;WHB-BACALADILLA;4237,27;2357,17
Reference No;15/01/2019;BON-BONITO O BONITO DEL SUR;292,7;85,25
Reference No;15/01/2019;CET-ACEDIA;3050,37;341,54
Reference No;15/01/2019;DPS-GAMBA;63541,87;9757,63
Reference No;15/01/2019;FOR-BROTOLA DE ROCA;362,45;49,03
Reference No;15/01/2019;HMM-JUREL BLANCO;673,87;652,8
Reference No;15/01/2019;HOM-JUREL;1055,56;695,12
Reference No;15/01/2019;LTA-BACORETA;1762,12;875,9
Reference No;15/01/2019;MAC-CABALLA;13,1;12,27
Reference No;15/01/2019;MGR-CORVINA;3229,95;367,51
Reference No;15/01/2019;NEP-CIGALA;5945,9;319,77
Reference No;15/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;73377,53;13844,56
Reference No;15/01/2019;RSE-CABRACHO;99,36;7,1
Reference No;15/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;2443,3;95
Reference No;15/01/2019;VMA-CABALLA DEL SUR O TONINO;444,2;227,71
Reference No;15/01/2019;WHB-BACALADILLA;2704,59;2213,36
Reference No;16/01/2019;BLT-MELVA;38,07;9,84
Reference No;16/01/2019;BON-BONITO O BONITO DEL SUR;425,65;136,38
Reference No;16/01/2019;CET-ACEDIA;2265,57;269,48
Reference No;16/01/2019;DPS-GAMBA;196790,69;32743,38
Reference No;16/01/2019;FOR-BROTOLA DE ROCA;480,7;72,35
Reference No;16/01/2019;HMM-JUREL BLANCO;480,32;493,2
Reference No;16/01/2019;HOM-JUREL;506,75;320,88
Reference No;16/01/2019;JAA-JUREL NEGRO;17,5;7
Reference No;16/01/2019;LTA-BACORETA;461,62;206,2
Reference No;16/01/2019;MAC-CABALLA;18,67;20,45
Reference No;16/01/2019;MGR-CORVINA;3273,87;324,38
Reference No;16/01/2019;NEP-CIGALA;3704,96;199,54
Reference No;16/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;73933,09;13872,59
Reference No;16/01/2019;RSE-CABRACHO;237,6;12,1
Reference No;16/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;2066,09;90,3
Reference No;16/01/2019;VMA-CABALLA DEL SUR O TONINO;75,75;50,53
Reference No;16/01/2019;WHB-BACALADILLA;4014,68;2149,34
Reference No;17/01/2019;BLT-MELVA;43,13;11,21
Reference No;17/01/2019;BON-BONITO O BONITO DEL SUR;152,4;55,6
Reference No;17/01/2019;CET-ACEDIA;2476,6;294,24
Reference No;17/01/2019;DPS-GAMBA;58913;10267,5
Reference No;17/01/2019;FOR-BROTOLA DE ROCA;520,9;72,94
Reference No;17/01/2019;HMM-JUREL BLANCO;646,1;570,75
Reference No;17/01/2019;HOM-JUREL;978,94;937,78
Reference No;17/01/2019;JAA-JUREL NEGRO;143,27;60,9
Reference No;17/01/2019;LTA-BACORETA;547,97;235,9
Reference No;17/01/2019;MAC-CABALLA;32,57;31,94
Reference No;17/01/2019;MGR-CORVINA;547,01;60,89
Reference No;17/01/2019;NEP-CIGALA;13661,78;766,74
Reference No;17/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;68375,35;12862,47
Reference No;17/01/2019;RSE-CABRACHO;155,2;7,4
Reference No;17/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;1268,69;53,26
Reference No;17/01/2019;SWO-PEZ ESPADA O EMPERADOR;25082,5;2735
Reference No;17/01/2019;VMA-CABALLA DEL SUR O TONINO;64,25;41,48
Reference No;17/01/2019;WHB-BACALADILLA;4220,48;4153,4
Reference No;18/01/2019;BLT-MELVA;33,69;9,35
Reference No;18/01/2019;BON-BONITO O BONITO DEL SUR;326,03;110,4
Reference No;18/01/2019;CET-ACEDIA;2537,73;282,99
Reference No;18/01/2019;DPS-GAMBA;43636,71;7680,36
Reference No;18/01/2019;FOR-BROTOLA DE ROCA;620,19;95,3
Reference No;18/01/2019;FRZ-MELVAS;2;2,85
Reference No;18/01/2019;HMM-JUREL BLANCO;248,38;314,45
Reference No;18/01/2019;HOM-JUREL;667,3;482,22
Reference No;18/01/2019;JAA-JUREL NEGRO;46,99;18,4
Reference No;18/01/2019;LTA-BACORETA;334,68;154,5
Reference No;18/01/2019;MAC-CABALLA;13,78;32,51
Reference No;18/01/2019;MGR-CORVINA;757,25;68,47
Reference No;18/01/2019;NEP-CIGALA;12679,09;819,99
Reference No;18/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;81989,61;14996,42
Reference No;18/01/2019;RSE-CABRACHO;88,54;4,6
Reference No;18/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;2812,6;123,11
Reference No;18/01/2019;VMA-CABALLA DEL SUR O TONINO;39,16;59,77
Reference No;18/01/2019;WHB-BACALADILLA;1515,82;1431,55
Reference No;19/01/2019;CET-ACEDIA;24,65;3,16
Reference No;19/01/2019;DPS-GAMBA;4504,02;588,16
Reference No;19/01/2019;HOM-JUREL;27,26;23,7
Reference No;19/01/2019;NEP-CIGALA;35,33;2,76
Reference No;19/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;996,02;147,04
Reference No;19/01/2019;SWO-PEZ ESPADA O EMPERADOR;290177,84;31324
Reference No;19/01/2019;WHB-BACALADILLA;80,3;103,44
Reference No;21/01/2019;BLT-MELVA;3,67;1,02
Reference No;21/01/2019;BON-BONITO O BONITO DEL SUR;75,97;21,98
Reference No;21/01/2019;CET-ACEDIA;2818,63;287,24
Reference No;21/01/2019;DPS-GAMBA;53630,14;8822,38
Reference No;21/01/2019;FOR-BROTOLA DE ROCA;17,13;2,45
Reference No;21/01/2019;HMM-JUREL BLANCO;982,34;808,5
Reference No;21/01/2019;HOM-JUREL;2104,1;1334,98
Reference No;21/01/2019;LTA-BACORETA;110,02;42,63
Reference No;21/01/2019;MAC-CABALLA;38,72;35,9
Reference No;21/01/2019;MGR-CORVINA;3454,08;449,81
Reference No;21/01/2019;NEP-CIGALA;4325,53;215,54
Reference No;21/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;64664;12791,85
Reference No;21/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;1452,5;56,17
Reference No;21/01/2019;VMA-CABALLA DEL SUR O TONINO;185,46;95,29
Reference No;21/01/2019;WHB-BACALADILLA;6304,96;5480,52
Reference No;22/01/2019;BON-BONITO O BONITO DEL SUR;173,66;53
Reference No;22/01/2019;CET-ACEDIA;3657,74;430,82
Reference No;22/01/2019;DPS-GAMBA;56632,39;9537,61
Reference No;22/01/2019;FOR-BROTOLA DE ROCA;54,78;17,85
Reference No;22/01/2019;HMM-JUREL BLANCO;1015,39;814,67
Reference No;22/01/2019;HMY-JURELA O JUREL DORADO;6,56;6
Reference No;22/01/2019;HOM-JUREL;1164,95;1338,4
Reference No;22/01/2019;JAA-JUREL NEGRO;13,53;2,46
Reference No;22/01/2019;LTA-BACORETA;287,67;118
Reference No;22/01/2019;MAC-CABALLA;139,54;82,7
Reference No;22/01/2019;MGR-CORVINA;1968,84;248,2
Reference No;22/01/2019;NEP-CIGALA;1747,82;125,05
Reference No;22/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;57207,95;11178,17
Reference No;22/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;790,57;31,53
Reference No;22/01/2019;WHB-BACALADILLA;4781,28;3840,07
Reference No;23/01/2019;BON-BONITO O BONITO DEL SUR;60,19;17,31
Reference No;23/01/2019;CET-ACEDIA;249,9;55,68
Reference No;23/01/2019;DPS-GAMBA;21598,76;3036,17
Reference No;23/01/2019;HMM-JUREL BLANCO;40,69;18,8
Reference No;23/01/2019;HOM-JUREL;445,53;224,38
Reference No;23/01/2019;LTA-BACORETA;50,38;23,1
Reference No;23/01/2019;MAC-CABALLA;20,46;16,39
Reference No;23/01/2019;MGR-CORVINA;841,1;86
Reference No;23/01/2019;NEP-CIGALA;418,88;22,42
Reference No;23/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;10175,09;1701,16
Reference No;23/01/2019;SWO-PEZ ESPADA O EMPERADOR;5805,5;776,5
Reference No;23/01/2019;WHB-BACALADILLA;1432,23;779,44
Reference No;24/01/2019;BON-BONITO O BONITO DEL SUR;0,29;0,95
Reference No;24/01/2019;CET-ACEDIA;723,88;78,44
Reference No;24/01/2019;DPS-GAMBA;41327,05;5320,54
Reference No;24/01/2019;FOR-BROTOLA DE ROCA;0,5;0,45
Reference No;24/01/2019;HMM-JUREL BLANCO;384,78;211,95
Reference No;24/01/2019;HOM-JUREL;862,12;513,83
Reference No;24/01/2019;MAC-CABALLA;135,76;79,06
Reference No;24/01/2019;MGR-CORVINA;144,07;52,05
Reference No;24/01/2019;NEP-CIGALA;4188,12;220,96
Reference No;24/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;32316,66;6175,03
Reference No;24/01/2019;WHB-BACALADILLA;4106,94;2592,25
Reference No;25/01/2019;BON-BONITO O BONITO DEL SUR;15,84;5,45
Reference No;25/01/2019;CET-ACEDIA;3403,8;270,12
Reference No;25/01/2019;DPS-GAMBA;46257,44;7841,72
Reference No;25/01/2019;FOR-BROTOLA DE ROCA;295,68;55,45
Reference No;25/01/2019;FRZ-MELVAS;8,04;2,33
Reference No;25/01/2019;HMM-JUREL BLANCO;474,4;440,1
Reference No;25/01/2019;HOM-JUREL;1016,83;474,26
Reference No;25/01/2019;JAA-JUREL NEGRO;104,49;98,7
Reference No;25/01/2019;MAC-CABALLA;117,06;58,04
Reference No;25/01/2019;MGR-CORVINA;391,35;43,7
Reference No;25/01/2019;NEP-CIGALA;6209,31;372,14
Reference No;25/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;70135,39;13210,79
Reference No;25/01/2019;RSE-CABRACHO;358,41;15,9
Reference No;25/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;1371,2;51,7
Reference No;25/01/2019;WHB-BACALADILLA;3155,47;2618,85
Reference No;26/01/2019;CET-ACEDIA;65,21;5,26
Reference No;26/01/2019;DPS-GAMBA;4562,61;548,34
Reference No;26/01/2019;HOM-JUREL;39,15;23,82
Reference No;26/01/2019;NEP-CIGALA;196,81;14,24
Reference No;26/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;461,37;66,42
Reference No;26/01/2019;WHB-BACALADILLA;185,95;225,14
Reference No;28/01/2019;ARA-GAMBA ROJA O RAYADO;104,2;2,2
Reference No;28/01/2019;BON-BONITO O BONITO DEL SUR;59,79;19,1
Reference No;28/01/2019;CET-ACEDIA;4148,07;379,55
Reference No;28/01/2019;DPS-GAMBA;45727,79;6194,56
Reference No;28/01/2019;FOR-BROTOLA DE ROCA;25,74;6,61
Reference No;28/01/2019;HMM-JUREL BLANCO;385,73;289
Reference No;28/01/2019;HOM-JUREL;1061,02;567,21
Reference No;28/01/2019;LTA-BACORETA;77,04;31,95
Reference No;28/01/2019;MAC-CABALLA;45,85;24,13
Reference No;28/01/2019;MGR-CORVINA;651,23;185,4
Reference No;28/01/2019;NEP-CIGALA;10734,56;652,26
Reference No;28/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;45661,33;8906,44
Reference No;28/01/2019;RSE-CABRACHO;49,86;4,06
Reference No;28/01/2019;WHB-BACALADILLA;9245,8;4845,94
Reference No;29/01/2019;BON-BONITO O BONITO DEL SUR;11,25;3,51
Reference No;29/01/2019;CET-ACEDIA;3790,02;344,11
Reference No;29/01/2019;DPS-GAMBA;58869,07;8784,73
Reference No;29/01/2019;FOR-BROTOLA DE ROCA;23,46;11,98
Reference No;29/01/2019;HMM-JUREL BLANCO;329,93;225
Reference No;29/01/2019;HOM-JUREL;1178,6;628,49
Reference No;29/01/2019;LTA-BACORETA;20,14;6,78
Reference No;29/01/2019;MAC-CABALLA;120,23;58,19
Reference No;29/01/2019;MGR-CORVINA;151,11;32,8
Reference No;29/01/2019;NEP-CIGALA;4395,45;287,32
Reference No;29/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;58305,45;11026,19
Reference No;29/01/2019;RSE-CABRACHO;24,44;1,3
Reference No;29/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;351,54;13,11
Reference No;29/01/2019;WHB-BACALADILLA;4342,7;2784,38
Reference No;30/01/2019;BON-BONITO O BONITO DEL SUR;26,17;7,31
Reference No;30/01/2019;CET-ACEDIA;3582,92;304,96
Reference No;30/01/2019;DPS-GAMBA;279669,09;42623,31
Reference No;30/01/2019;FOR-BROTOLA DE ROCA;23,3;14,15
Reference No;30/01/2019;FRZ-MELVAS;7,36;2,23
Reference No;30/01/2019;HMM-JUREL BLANCO;563,17;331,9
Reference No;30/01/2019;HOM-JUREL;928,09;522,47
Reference No;30/01/2019;LTA-BACORETA;26,2;8,45
Reference No;30/01/2019;MAC-CABALLA;78,75;44,24
Reference No;30/01/2019;MGR-CORVINA;211,46;16,3
Reference No;30/01/2019;NEP-CIGALA;3352,9;240,29
Reference No;30/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;70504,3;13283,92
Reference No;30/01/2019;RSE-CABRACHO;54,03;2,38
Reference No;30/01/2019;SBR-BESUGO DE LA PINTA O VORAZ;205,66;8,15
Reference No;30/01/2019;SWO-PEZ ESPADA O EMPERADOR;6602,4;1168
Reference No;30/01/2019;WHB-BACALADILLA;2750,05;1562,08
Reference No;31/01/2019;ARA-GAMBA ROJA O RAYADO;225,6;4,1
Reference No;31/01/2019;CET-ACEDIA;2093,37;162,94
Reference No;31/01/2019;DPS-GAMBA;25453,23;3540,44
Reference No;31/01/2019;FOR-BROTOLA DE ROCA;26,08;15,95
Reference No;31/01/2019;FRZ-MELVAS;0,74;0,46
Reference No;31/01/2019;HMM-JUREL BLANCO;245,06;149,01
Reference No;31/01/2019;HOM-JUREL;436,3;269,59
Reference No;31/01/2019;LTA-BACORETA;30,07;8,7
Reference No;31/01/2019;MAC-CABALLA;67,65;33,27
Reference No;31/01/2019;MGR-CORVINA;55,12;10,38
Reference No;31/01/2019;NEP-CIGALA;1207,97;47,54
Reference No;31/01/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;18212,57;3162,52
Reference No;31/01/2019;WHB-BACALADILLA;2026,45;896,01
Reference No;01/02/2019;CET-ACEDIA;1203,7;109,99
Reference No;01/02/2019;DPS-GAMBA;1597,54;213,8
Reference No;01/02/2019;FOR-BROTOLA DE ROCA;11,54;9,15
Reference No;01/02/2019;HMM-JUREL BLANCO;57,35;22,75
Reference No;01/02/2019;HOM-JUREL;50,89;25,71
Reference No;01/02/2019;NEP-CIGALA;64,32;2,4
Reference No;01/02/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;6158,79;970,04
Reference No;01/02/2019;RSE-CABRACHO;10,8;0,96
Reference No;01/02/2019;WHB-BACALADILLA;184,42;166,15
Reference No;04/02/2019;ANE-BOQUERON;3834,99;1181,31
Reference No;04/02/2019;ARA-GAMBA ROJA O RAYADO;2232,26;52,53
Reference No;04/02/2019;BOG-BOGA;217,37;359,88
Reference No;04/02/2019;BON-BONITO O BONITO DEL SUR;78,25;20,72
Reference No;04/02/2019;CET-ACEDIA;4617,89;410,39
Reference No;04/02/2019;DPS-GAMBA;63964,11;10481,68
Reference No;04/02/2019;FOR-BROTOLA DE ROCA;347,44;52,98
Reference No;04/02/2019;FRZ-MELVAS;58,58;24,62
Reference No;04/02/2019;HMM-JUREL BLANCO;1291,91;844,95
Reference No;04/02/2019;HMY-JURELA O JUREL DORADO;1,35;0,45
Reference No;04/02/2019;HOM-JUREL;5633,64;3269,97
Reference No;04/02/2019;JAA-JUREL NEGRO;213,65;150,06
Reference No;04/02/2019;LTA-BACORETA;0,63;0,55
Reference No;04/02/2019;MAC-CABALLA;43,61;29,25
Reference No;04/02/2019;MGR-CORVINA;4244,27;477,62
Reference No;04/02/2019;NEP-CIGALA;7186,69;445,32
Reference No;04/02/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;60460,38;11914,68
Reference No;04/02/2019;RSE-CABRACHO;263,32;11,4
Reference No;04/02/2019;VMA-CABALLA DEL SUR O TONINO;1695,74;536,46
Reference No;04/02/2019;WHB-BACALADILLA;9560,67;6218,79
Reference No;05/02/2019;ARA-GAMBA ROJA O RAYADO;1255,11;29,45
Reference No;05/02/2019;BOG-BOGA;127,61;257,51
Reference No;05/02/2019;BON-BONITO O BONITO DEL SUR;453,56;178
Reference No;05/02/2019;CET-ACEDIA;3197,55;355,48
Reference No;05/02/2019;DPS-GAMBA;38877,61;7388,33
Reference No;05/02/2019;FOR-BROTOLA DE ROCA;992,92;137,67
Reference No;05/02/2019;FRZ-MELVAS;170,3;131,65
Reference No;05/02/2019;HMM-JUREL BLANCO;3521,6;2428,3
Reference No;05/02/2019;HMY-JURELA O JUREL DORADO;11,06;1,4
Reference No;05/02/2019;HOM-JUREL;9629,19;6686,13
Reference No;05/02/2019;JAA-JUREL NEGRO;66,97;30,8
Reference No;05/02/2019;LTA-BACORETA;21,99;6,4
Reference No;05/02/2019;MAC-CABALLA;41,25;25,45
Reference No;05/02/2019;MGR-CORVINA;2939,46;294,62
Reference No;05/02/2019;NEP-CIGALA;8153,12;438,15
Reference No;05/02/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;48190,95;9099,5
Reference No;05/02/2019;RSE-CABRACHO;628,67;31,33
Reference No;05/02/2019;SBR-BESUGO DE LA PINTA O VORAZ;866,96;35,9
Reference No;05/02/2019;VMA-CABALLA DEL SUR O TONINO;4650,56;2013,34
Reference No;05/02/2019;WHB-BACALADILLA;3533,75;1978,82
Reference No;06/02/2019;ANE-BOQUERON;22562,64;11491,12
Reference No;06/02/2019;ARA-GAMBA ROJA O RAYADO;1809,46;47,84
Reference No;06/02/2019;BOG-BOGA;35,77;40,27
Reference No;06/02/2019;BON-BONITO O BONITO DEL SUR;1480,68;419,69
Reference No;06/02/2019;CET-ACEDIA;3897,23;456,3
Reference No;06/02/2019;DPS-GAMBA;50905,49;10006,29
Reference No;06/02/2019;FOR-BROTOLA DE ROCA;177,87;28,55
Reference No;06/02/2019;FRZ-MELVAS;467,13;219,07
Reference No;06/02/2019;HMM-JUREL BLANCO;3541,22;3217,17
Reference No;06/02/2019;HMY-JURELA O JUREL DORADO;25,19;7,3
Reference No;06/02/2019;HOM-JUREL;9617,96;5545,85
Reference No;06/02/2019;LTA-BACORETA;7,35;2,45
Reference No;06/02/2019;MAC-CABALLA;6,12;3,4
Reference No;06/02/2019;MGR-CORVINA;5425,42;504,75
Reference No;06/02/2019;NEP-CIGALA;15514,18;1010,3
Reference No;06/02/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;78723,58;14915,37
Reference No;06/02/2019;RSE-CABRACHO;353,79;19
Reference No;06/02/2019;SBR-BESUGO DE LA PINTA O VORAZ;107,2;8
Reference No;06/02/2019;VMA-CABALLA DEL SUR O TONINO;1429,12;1150,17
Reference No;06/02/2019;WHB-BACALADILLA;4697,26;3580,87
Reference No;07/02/2019;ANE-BOQUERON;9626,6;3368,73
Reference No;07/02/2019;ARA-GAMBA ROJA O RAYADO;4333,24;105,25
Reference No;07/02/2019;BLT-MELVA;6;1,79
Reference No;07/02/2019;BON-BONITO O BONITO DEL SUR;667,52;345,3
Reference No;07/02/2019;CET-ACEDIA;5740,74;791,18
Reference No;07/02/2019;DPS-GAMBA;391844,05;61218,47
Reference No;07/02/2019;FOR-BROTOLA DE ROCA;600,71;97,55
Reference No;07/02/2019;FRZ-MELVAS;144,42;84,31
Reference No;07/02/2019;HMM-JUREL BLANCO;2231,17;2375,75
Reference No;07/02/2019;HMY-JURELA O JUREL DORADO;65,19;11,11
Reference No;07/02/2019;HOM-JUREL;11764,21;8283,58
Reference No;07/02/2019;LTA-BACORETA;38,89;15,2
Reference No;07/02/2019;MAC-CABALLA;64,46;68,52
Reference No;07/02/2019;MGR-CORVINA;10114,85;923,35
Reference No;07/02/2019;NEP-CIGALA;17739,41;1035,16
Reference No;07/02/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;68782,3;13013,28
Reference No;07/02/2019;RSE-CABRACHO;374,25;19,25
Reference No;07/02/2019;VMA-CABALLA DEL SUR O TONINO;1750,09;1887,54
Reference No;07/02/2019;WHB-BACALADILLA;8816,16;7913,85
Reference No;08/02/2019;ANE-BOQUERON;18177,57;8322,24
Reference No;08/02/2019;ARA-GAMBA ROJA O RAYADO;1537,49;48,23
Reference No;08/02/2019;BON-BONITO O BONITO DEL SUR;857,53;336,6
