Covid;date;specie;euros;kgs
No ;21/10/2019;SWO-PEZ ESPADA O EMPERADOR;13987;2192
No ;21/10/2019;VMA-CABALLA DEL SUR O TONINO;306,19;711,43
No ;21/10/2019;WHB-BACALADILLA;1249,53;344,34
No ;22/10/2019;ANE-BOQUERON;9438,59;4125,44
No ;22/10/2019;ARA-GAMBA ROJA O RAYADO;10731,53;296,07
No ;22/10/2019;BFT-ATUN ROJO;16825,1;1431
No ;22/10/2019;BLT-MELVA;124,99;88,3
No ;22/10/2019;BOG-BOGA;12,48;29,75
No ;22/10/2019;BON-BONITO O BONITO DEL SUR;362,5;88,98
No ;22/10/2019;CET-ACEDIA;11,52;1,15
No ;22/10/2019;DPS-GAMBA;24840,3;2444,19
No ;22/10/2019;FOR-BROTOLA DE ROCA;177,21;27,35
No ;22/10/2019;FRZ-MELVAS;10766,89;6746,86
No ;22/10/2019;HMM-JUREL BLANCO;5771,52;4965,05
No ;22/10/2019;HOM-JUREL;3156,3;4292,86
No ;22/10/2019;JAA-JUREL NEGRO;12,76;12,76
No ;22/10/2019;LTA-BACORETA;210,24;134,73
No ;22/10/2019;MAC-CABALLA;46,74;23,97
No ;22/10/2019;MGR-CORVINA;163,52;36,66
No ;22/10/2019;NEP-CIGALA;270,55;8,3
No ;22/10/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;33973,63;5300,06
No ;22/10/2019;PIL-SARDINA;4359,85;3412,02
No ;22/10/2019;RSE-CABRACHO;983,27;82,23
No ;22/10/2019;SAA-ALACHA;372,28;520,04
No ;22/10/2019;SBR-BESUGO DE LA PINTA O VORAZ;168,51;8,4
No ;22/10/2019;SWO-PEZ ESPADA O EMPERADOR;1962,45;329,5
No ;22/10/2019;VMA-CABALLA DEL SUR O TONINO;1149,81;1886,64
No ;22/10/2019;WHB-BACALADILLA;415,13;105,54
No ;23/10/2019;ARA-GAMBA ROJA O RAYADO;7512,89;214,04
No ;23/10/2019;BLT-MELVA;23,47;13,68
No ;23/10/2019;BON-BONITO O BONITO DEL SUR;43,78;10,14
No ;23/10/2019;DPS-GAMBA;12916,32;1319,25
No ;23/10/2019;FOR-BROTOLA DE ROCA;20,03;2,24
No ;23/10/2019;HMM-JUREL BLANCO;2922,65;2176,61
No ;23/10/2019;HMY-JURELA O JUREL DORADO;22,75;3,6
No ;23/10/2019;HOM-JUREL;1968,31;2262,3
No ;23/10/2019;JAA-JUREL NEGRO;8,28;8,28
No ;23/10/2019;LTA-BACORETA;259,42;142,1
No ;23/10/2019;MGR-CORVINA;3,93;1,05
No ;23/10/2019;NEP-CIGALA;7,35;0,3
No ;23/10/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;9188,53;1363,23
No ;23/10/2019;PIL-SARDINA;5252,21;2392,5
No ;23/10/2019;RSE-CABRACHO;64,89;7,15
No ;23/10/2019;SAA-ALACHA;403,14;961,2
No ;23/10/2019;SWO-PEZ ESPADA O EMPERADOR;15545,5;2400
No ;23/10/2019;VMA-CABALLA DEL SUR O TONINO;239,82;404,91
No ;23/10/2019;WHB-BACALADILLA;91,01;26,14
No ;24/10/2019;ANE-BOQUERON;1403,36;539,2
No ;24/10/2019;ARA-GAMBA ROJA O RAYADO;9926,49;214,96
No ;24/10/2019;BFT-ATUN ROJO;28068,95;2672
No ;24/10/2019;BLT-MELVA;5,05;3,26
No ;24/10/2019;BOG-BOGA;1;1
No ;24/10/2019;BON-BONITO O BONITO DEL SUR;255,49;56,8
No ;24/10/2019;DPS-GAMBA;20016,15;1958,35
No ;24/10/2019;FOR-BROTOLA DE ROCA;140,38;20,66
No ;24/10/2019;FRZ-MELVAS;105,06;29,05
No ;24/10/2019;HMM-JUREL BLANCO;3243,64;3315,67
No ;24/10/2019;HOM-JUREL;2175,25;3266,64
No ;24/10/2019;JAA-JUREL NEGRO;17,34;17,34
No ;24/10/2019;LTA-BACORETA;210,84;144,32
No ;24/10/2019;MGR-CORVINA;58,77;13,62
No ;24/10/2019;NEP-CIGALA;221,22;5,98
No ;24/10/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;27917,37;4340,56
No ;24/10/2019;PIL-SARDINA;20706,03;11062,17
No ;24/10/2019;RSE-CABRACHO;90,76;15,63
No ;24/10/2019;SWO-PEZ ESPADA O EMPERADOR;44149,75;7601
No ;24/10/2019;VMA-CABALLA DEL SUR O TONINO;121,09;333,39
No ;24/10/2019;WHB-BACALADILLA;89,86;22,63
No ;25/10/2019;ANE-BOQUERON;15736,01;8039,64
No ;25/10/2019;ARA-GAMBA ROJA O RAYADO;11351,39;276,31
No ;25/10/2019;BFT-ATUN ROJO;759;66
No ;25/10/2019;BLT-MELVA;2667,6;2280
No ;25/10/2019;BOG-BOGA;111,9;373
No ;25/10/2019;BON-BONITO O BONITO DEL SUR;1671,93;418,16
No ;25/10/2019;DPS-GAMBA;21483,56;1725,17
No ;25/10/2019;FOR-BROTOLA DE ROCA;104,38;13,01
No ;25/10/2019;FRZ-MELVAS;4538,53;3535,37
No ;25/10/2019;HMM-JUREL BLANCO;3832,05;4668,85
No ;25/10/2019;HOM-JUREL;1284,08;2550,05
No ;25/10/2019;JAA-JUREL NEGRO;17,59;17,59
No ;25/10/2019;LTA-BACORETA;2400,52;3068,43
No ;25/10/2019;MGR-CORVINA;174,01;31,36
No ;25/10/2019;NEP-CIGALA;1013,09;23,66
No ;25/10/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;29104,2;4690,98
No ;25/10/2019;PIL-SARDINA;7328,13;7260,03
No ;25/10/2019;RSE-CABRACHO;163;21,3
No ;25/10/2019;SAA-ALACHA;83,3;144,05
No ;25/10/2019;SWO-PEZ ESPADA O EMPERADOR;3137,73;533
No ;25/10/2019;VMA-CABALLA DEL SUR O TONINO;49,41;45,64
No ;25/10/2019;WHB-BACALADILLA;488,75;118,92
No ;26/10/2019;HMM-JUREL BLANCO;140,4;135
No ;28/10/2019;ANE-BOQUERON;32015,87;14610,74
No ;28/10/2019;ARA-GAMBA ROJA O RAYADO;8666,02;231,88
No ;28/10/2019;BFT-ATUN ROJO;36680,6;3455
No ;28/10/2019;BLT-MELVA;4418,36;3770,26
No ;28/10/2019;BOG-BOGA;214,03;904,98
No ;28/10/2019;BON-BONITO O BONITO DEL SUR;1463,72;406,73
No ;28/10/2019;DPS-GAMBA;26217,42;2364,18
No ;28/10/2019;FOR-BROTOLA DE ROCA;78,62;12,1
No ;28/10/2019;FRZ-MELVAS;3295,1;1691,83
No ;28/10/2019;HMM-JUREL BLANCO;5880,04;5738,21
No ;28/10/2019;HMY-JURELA O JUREL DORADO;21,08;6,8
No ;28/10/2019;HOM-JUREL;3338,63;4529,93
No ;28/10/2019;LTA-BACORETA;4308,05;5152,42
No ;28/10/2019;MGR-CORVINA;218,94;38,4
No ;28/10/2019;NEP-CIGALA;1483,21;33,65
No ;28/10/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;34324,19;5505,45
No ;28/10/2019;PIL-SARDINA;49255,59;32867,97
No ;28/10/2019;RSE-CABRACHO;1501,7;125,8
No ;28/10/2019;SAA-ALACHA;48,1;71,46
No ;28/10/2019;SBR-BESUGO DE LA PINTA O VORAZ;444,31;25,2
No ;28/10/2019;SWO-PEZ ESPADA O EMPERADOR;11803,4;1964
No ;28/10/2019;VMA-CABALLA DEL SUR O TONINO;6162,23;10932,28
No ;28/10/2019;WHB-BACALADILLA;499,67;128,61
No ;29/10/2019;ANE-BOQUERON;1419,65;898,15
No ;29/10/2019;ARA-GAMBA ROJA O RAYADO;10595,85;295,19
No ;29/10/2019;BFT-ATUN ROJO;13615,4;1417
No ;29/10/2019;BLT-MELVA;489,3;417,68
No ;29/10/2019;BOG-BOGA;39,63;120,88
No ;29/10/2019;BON-BONITO O BONITO DEL SUR;1021,12;313,16
No ;29/10/2019;CET-ACEDIA;22,89;1,94
No ;29/10/2019;DPS-GAMBA;20596,52;2148,01
No ;29/10/2019;FOR-BROTOLA DE ROCA;85,77;17,08
No ;29/10/2019;FRZ-MELVAS;32589,74;26713,99
No ;29/10/2019;HMM-JUREL BLANCO;5126,82;5925,29
No ;29/10/2019;HOM-JUREL;2067,4;3883,56
No ;29/10/2019;JAA-JUREL NEGRO;15,4;13,51
No ;29/10/2019;LTA-BACORETA;3755,97;4032,36
No ;29/10/2019;MGR-CORVINA;405,71;88,14
No ;29/10/2019;NEP-CIGALA;2398,38;76,63
No ;29/10/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;28163,39;4532,64
No ;29/10/2019;PIL-SARDINA;17948,36;23039,76
No ;29/10/2019;RSE-CABRACHO;958,41;77,86
No ;29/10/2019;SAA-ALACHA;1597,38;4033,17
No ;29/10/2019;SBR-BESUGO DE LA PINTA O VORAZ;650,65;27,12
No ;29/10/2019;SWO-PEZ ESPADA O EMPERADOR;4958,75;965
No ;29/10/2019;VMA-CABALLA DEL SUR O TONINO;7611,88;21164,03
No ;29/10/2019;WHB-BACALADILLA;277,61;62,79
No ;30/10/2019;ANE-BOQUERON;814,39;1224,65
No ;30/10/2019;ARA-GAMBA ROJA O RAYADO;9869,24;256,15
No ;30/10/2019;BFT-ATUN ROJO;27398,2;2447
No ;30/10/2019;BLT-MELVA;10,03;5,42
No ;30/10/2019;BOG-BOGA;13,86;77
No ;30/10/2019;BON-BONITO O BONITO DEL SUR;131,33;37,19
No ;30/10/2019;DPS-GAMBA;21561,08;2046,59
No ;30/10/2019;FOR-BROTOLA DE ROCA;480,47;80,91
No ;30/10/2019;FRZ-MELVAS;27426,92;21704,6
No ;30/10/2019;HMM-JUREL BLANCO;1522,61;2249,8
No ;30/10/2019;HMY-JURELA O JUREL DORADO;18,46;6,02
No ;30/10/2019;HOM-JUREL;1363,14;1671,38
No ;30/10/2019;LTA-BACORETA;3826,25;5923,85
No ;30/10/2019;MGR-CORVINA;86,85;19,04
No ;30/10/2019;NEP-CIGALA;1942,65;59,46
No ;30/10/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;27573,51;4572,19
No ;30/10/2019;PIL-SARDINA;5171,61;4578,03
No ;30/10/2019;RSE-CABRACHO;1444,09;108,83
No ;30/10/2019;SAA-ALACHA;520,34;1927,2
No ;30/10/2019;SBR-BESUGO DE LA PINTA O VORAZ;40,8;4,1
No ;30/10/2019;SWO-PEZ ESPADA O EMPERADOR;3101,69;501
No ;30/10/2019;VMA-CABALLA DEL SUR O TONINO;2544,06;6759,18
No ;30/10/2019;WHB-BACALADILLA;338,98;88,87
No ;31/10/2019;ARA-GAMBA ROJA O RAYADO;15772,41;412,3
No ;31/10/2019;BLT-MELVA;90,69;72,96
No ;31/10/2019;BOG-BOGA;2,65;11,03
No ;31/10/2019;BON-BONITO O BONITO DEL SUR;4953,62;1882,75
No ;31/10/2019;CET-ACEDIA;1,75;2,08
No ;31/10/2019;DPS-GAMBA;23416,97;2347,27
No ;31/10/2019;FOR-BROTOLA DE ROCA;61,84;10,52
No ;31/10/2019;FRZ-MELVAS;809,53;686,74
No ;31/10/2019;HMM-JUREL BLANCO;1531,92;2038,93
No ;31/10/2019;HMY-JURELA O JUREL DORADO;64,71;25,2
No ;31/10/2019;HOM-JUREL;1278,35;1734,69
No ;31/10/2019;LTA-BACORETA;626,09;1272,29
No ;31/10/2019;MGR-CORVINA;23,26;5
No ;31/10/2019;NEP-CIGALA;3154,91;86,17
No ;31/10/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;22778,4;3798,88
No ;31/10/2019;PIL-SARDINA;1308,62;822,39
No ;31/10/2019;RSE-CABRACHO;845,6;91,72
No ;31/10/2019;SAA-ALACHA;834,63;3344,56
No ;31/10/2019;SWO-PEZ ESPADA O EMPERADOR;22484,4;3747
No ;31/10/2019;VMA-CABALLA DEL SUR O TONINO;2443,36;6625,33
No ;31/10/2019;WHB-BACALADILLA;370,72;159,32
No ;01/11/2019;ARA-GAMBA ROJA O RAYADO;507,3;29,5
No ;01/11/2019;DPS-GAMBA;614,71;81,74
No ;01/11/2019;FOR-BROTOLA DE ROCA;354,69;59,75
No ;01/11/2019;HMM-JUREL BLANCO;62,03;131,2
No ;01/11/2019;JAA-JUREL NEGRO;7,37;7,86
No ;01/11/2019;MGR-CORVINA;25,99;4,7
No ;01/11/2019;NEP-CIGALA;191,32;6,96
No ;01/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;824,8;125,48
No ;01/11/2019;RSE-CABRACHO;236,88;18,16
No ;01/11/2019;SWO-PEZ ESPADA O EMPERADOR;1011;168,5
No ;01/11/2019;WHB-BACALADILLA;34,24;6,34
No ;02/11/2019;SWO-PEZ ESPADA O EMPERADOR;1835,16;316
No ;04/11/2019;ANE-BOQUERON;34568,15;5733,68
No ;04/11/2019;ARA-GAMBA ROJA O RAYADO;8105,95;173,54
No ;04/11/2019;BFT-ATUN ROJO;22068,35;1885
No ;04/11/2019;BLT-MELVA;5681,9;4872,56
No ;04/11/2019;BOG-BOGA;50,25;117,64
No ;04/11/2019;BON-BONITO O BONITO DEL SUR;1713,38;404,62
No ;04/11/2019;DPS-GAMBA;19906,96;2088,05
No ;04/11/2019;FOR-BROTOLA DE ROCA;133,1;20,83
No ;04/11/2019;FRZ-MELVAS;65,78;21,15
No ;04/11/2019;HMM-JUREL BLANCO;9551,84;5945,11
No ;04/11/2019;HMY-JURELA O JUREL DORADO;3,4;1,36
No ;04/11/2019;HOM-JUREL;5531,82;4891,07
No ;04/11/2019;JAA-JUREL NEGRO;81,69;254,26
No ;04/11/2019;LTA-BACORETA;823,46;932,03
No ;04/11/2019;MAC-CABALLA;16,98;3,66
No ;04/11/2019;NEP-CIGALA;1268,23;34,69
No ;04/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;31110,71;4874,32
No ;04/11/2019;PIL-SARDINA;26934,32;6704,36
No ;04/11/2019;RSE-CABRACHO;173,68;18,74
No ;04/11/2019;SAA-ALACHA;1364,3;7499,55
No ;04/11/2019;SWO-PEZ ESPADA O EMPERADOR;14201,38;2372
No ;04/11/2019;VMA-CABALLA DEL SUR O TONINO;525,65;1257,15
No ;04/11/2019;WHB-BACALADILLA;233,35;59,75
No ;05/11/2019;ANE-BOQUERON;6,26;2,1
No ;05/11/2019;ARA-GAMBA ROJA O RAYADO;7084,81;161,46
No ;05/11/2019;BFT-ATUN ROJO;33045,2;2966
No ;05/11/2019;BLT-MELVA;1652,62;1406,66
No ;05/11/2019;BOG-BOGA;210,04;704,99
No ;05/11/2019;BON-BONITO O BONITO DEL SUR;358,57;74,72
No ;05/11/2019;DPS-GAMBA;19604,77;2131,59
No ;05/11/2019;FOR-BROTOLA DE ROCA;52,25;6,81
No ;05/11/2019;FRZ-MELVAS;75,6;28,3
No ;05/11/2019;HMM-JUREL BLANCO;5555,08;3187,73
No ;05/11/2019;HOM-JUREL;2104,29;2149,21
No ;05/11/2019;JAA-JUREL NEGRO;63,8;45,4
No ;05/11/2019;LTA-BACORETA;5637,47;5736,91
No ;05/11/2019;MAC-CABALLA;18,04;5,5
No ;05/11/2019;MGR-CORVINA;38,49;7,35
No ;05/11/2019;NEP-CIGALA;1781,51;55,5
No ;05/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;20259,45;3163,26
No ;05/11/2019;PIL-SARDINA;14804,15;3423,16
No ;05/11/2019;RSE-CABRACHO;117,05;16,41
No ;05/11/2019;SAA-ALACHA;946;3434
No ;05/11/2019;SWO-PEZ ESPADA O EMPERADOR;2453,28;361,5
No ;05/11/2019;VMA-CABALLA DEL SUR O TONINO;24,72;22,92
No ;05/11/2019;WHB-BACALADILLA;231,41;47,5
No ;06/11/2019;ANE-BOQUERON;8606,32;1735,16
No ;06/11/2019;ARA-GAMBA ROJA O RAYADO;9783,24;215,91
No ;06/11/2019;BFT-ATUN ROJO;29496;2794
No ;06/11/2019;BLT-MELVA;36,79;27,02
No ;06/11/2019;BOG-BOGA;33,04;107,93
No ;06/11/2019;BON-BONITO O BONITO DEL SUR;3039,39;738,33
No ;06/11/2019;DPS-GAMBA;21593,08;2249,73
No ;06/11/2019;FOR-BROTOLA DE ROCA;106,39;13,92
No ;06/11/2019;FRZ-MELVAS;10,01;6,95
No ;06/11/2019;HMM-JUREL BLANCO;11391,29;11102,42
No ;06/11/2019;HMY-JURELA O JUREL DORADO;13,1;5,24
No ;06/11/2019;HOM-JUREL;3259,57;3303,5
No ;06/11/2019;JAA-JUREL NEGRO;30,94;50,5
No ;06/11/2019;LTA-BACORETA;219,29;100,06
No ;06/11/2019;MGR-CORVINA;283,02;66,3
No ;06/11/2019;NEP-CIGALA;2476,33;70,9
No ;06/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;33902,8;5467,41
No ;06/11/2019;PIL-SARDINA;17673,62;4387,44
No ;06/11/2019;RSE-CABRACHO;211,96;27,45
No ;06/11/2019;SAA-ALACHA;3810,75;9107,52
No ;06/11/2019;SBR-BESUGO DE LA PINTA O VORAZ;390,71;21,06
No ;06/11/2019;VMA-CABALLA DEL SUR O TONINO;1151,32;2453,32
No ;06/11/2019;WHB-BACALADILLA;356,32;93,61
No ;07/11/2019;ANE-BOQUERON;25799,11;6230,63
No ;07/11/2019;ARA-GAMBA ROJA O RAYADO;10557,78;211,8
No ;07/11/2019;BFT-ATUN ROJO;19153;1685
No ;07/11/2019;BOG-BOGA;12,36;41,56
No ;07/11/2019;BON-BONITO O BONITO DEL SUR;6371,42;1639,92
No ;07/11/2019;CET-ACEDIA;21,27;3,13
No ;07/11/2019;DPS-GAMBA;23012,55;2358,21
No ;07/11/2019;FOR-BROTOLA DE ROCA;80,21;11,13
No ;07/11/2019;FRZ-MELVAS;21608,86;17533,98
No ;07/11/2019;HMM-JUREL BLANCO;6272,64;4519,06
No ;07/11/2019;HMY-JURELA O JUREL DORADO;27,67;6,99
No ;07/11/2019;HOM-JUREL;3216,93;3361,58
No ;07/11/2019;JAA-JUREL NEGRO;9,4;5,34
No ;07/11/2019;LTA-BACORETA;162,15;142,23
No ;07/11/2019;MGR-CORVINA;124,58;30,62
No ;07/11/2019;NEP-CIGALA;2700,7;77,06
No ;07/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;28250,99;4397,16
No ;07/11/2019;PIL-SARDINA;26663,36;8043,78
No ;07/11/2019;RSE-CABRACHO;314,94;55,17
No ;07/11/2019;SAA-ALACHA;1935,92;6378,15
No ;07/11/2019;SBR-BESUGO DE LA PINTA O VORAZ;319,7;13,7
No ;07/11/2019;SWO-PEZ ESPADA O EMPERADOR;22101,65;2714,5
No ;07/11/2019;VMA-CABALLA DEL SUR O TONINO;1222,39;2339,17
No ;07/11/2019;WHB-BACALADILLA;432,93;100,64
No ;08/11/2019;ANE-BOQUERON;5164,87;1357,3
No ;08/11/2019;ARA-GAMBA ROJA O RAYADO;8146,52;167,48
No ;08/11/2019;BLT-MELVA;2963,41;2531,84
No ;08/11/2019;BOG-BOGA;49,66;257,94
No ;08/11/2019;BON-BONITO O BONITO DEL SUR;358,13;83,6
No ;08/11/2019;DPS-GAMBA;21232,09;1998,1
No ;08/11/2019;FOR-BROTOLA DE ROCA;146,18;23,12
No ;08/11/2019;FRZ-MELVAS;154,36;87,95
No ;08/11/2019;HMM-JUREL BLANCO;2444,67;1585,29
No ;08/11/2019;HOM-JUREL;1052,76;2371
No ;08/11/2019;JAA-JUREL NEGRO;55,73;179,04
No ;08/11/2019;LTA-BACORETA;2274,02;2083,88
No ;08/11/2019;MGR-CORVINA;29,74;5,78
No ;08/11/2019;NEP-CIGALA;1059,93;26,94
No ;08/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;20551,72;3321,87
No ;08/11/2019;PIL-SARDINA;9946,08;3634,93
No ;08/11/2019;RSE-CABRACHO;201,44;10,42
No ;08/11/2019;SAA-ALACHA;625,52;656,48
No ;08/11/2019;SBR-BESUGO DE LA PINTA O VORAZ;115,8;23,86
No ;08/11/2019;SWO-PEZ ESPADA O EMPERADOR;840;111
No ;08/11/2019;VMA-CABALLA DEL SUR O TONINO;301,86;518,25
No ;08/11/2019;WHB-BACALADILLA;131,99;36,58
No ;09/11/2019;ANE-BOQUERON;67,73;16,4
No ;09/11/2019;HMM-JUREL BLANCO;728,74;541,7
No ;09/11/2019;HOM-JUREL;13,55;27,1
No ;09/11/2019;LTA-BACORETA;33,75;22,5
No ;09/11/2019;SWO-PEZ ESPADA O EMPERADOR;1196;149,5
No ;11/11/2019;ANE-BOQUERON;14527,07;3199,48
No ;11/11/2019;ARA-GAMBA ROJA O RAYADO;9713,84;212,75
No ;11/11/2019;BFT-ATUN ROJO;24532,6;2444
No ;11/11/2019;BLT-MELVA;1227,95;1039,52
No ;11/11/2019;BOG-BOGA;49;103,56
No ;11/11/2019;BON-BONITO O BONITO DEL SUR;1697,87;385,05
No ;11/11/2019;DPS-GAMBA;25711,7;2528,12
No ;11/11/2019;FOR-BROTOLA DE ROCA;162,83;20,54
No ;11/11/2019;FRZ-MELVAS;5,9;1,76
No ;11/11/2019;HMM-JUREL BLANCO;4990,63;2852,85
No ;11/11/2019;HMY-JURELA O JUREL DORADO;78,91;24,3
No ;11/11/2019;HOM-JUREL;6721,5;5746,64
No ;11/11/2019;JAA-JUREL NEGRO;169,51;945,68
No ;11/11/2019;LTA-BACORETA;3184,04;3831,54
No ;11/11/2019;MAC-CABALLA;26,92;6,38
No ;11/11/2019;MGR-CORVINA;124,94;36,76
No ;11/11/2019;NEP-CIGALA;1295,74;33,21
No ;11/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;41877,23;6579,86
No ;11/11/2019;PIL-SARDINA;33086,68;7729,93
No ;11/11/2019;RSE-CABRACHO;382,85;28,18
No ;11/11/2019;SAA-ALACHA;1987,48;884,94
No ;11/11/2019;VMA-CABALLA DEL SUR O TONINO;119,28;110,16
No ;11/11/2019;WHB-BACALADILLA;301,09;65,03
No ;12/11/2019;ANE-BOQUERON;5876,38;748,04
No ;12/11/2019;ARA-GAMBA ROJA O RAYADO;11792,95;264,75
No ;12/11/2019;BFT-ATUN ROJO;36758,35;3698
No ;12/11/2019;BLT-MELVA;20,67;10,44
No ;12/11/2019;BOG-BOGA;13,94;77,42
No ;12/11/2019;BON-BONITO O BONITO DEL SUR;6056,51;1466,48
No ;12/11/2019;DPS-GAMBA;21722,44;2404,22
No ;12/11/2019;FOR-BROTOLA DE ROCA;96,55;11,81
No ;12/11/2019;FRZ-MELVAS;57,71;25,83
No ;12/11/2019;HMM-JUREL BLANCO;13479,61;8105,13
No ;12/11/2019;HMY-JURELA O JUREL DORADO;29,7;8,98
No ;12/11/2019;HOM-JUREL;4692,66;5504,43
No ;12/11/2019;JAA-JUREL NEGRO;3,97;5,51
No ;12/11/2019;LTA-BACORETA;375,61;207,21
No ;12/11/2019;MAC-CABALLA;38,78;8,8
No ;12/11/2019;MGR-CORVINA;241,07;66,16
No ;12/11/2019;NEP-CIGALA;590,36;17,78
No ;12/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;30473,29;4893,85
No ;12/11/2019;PIL-SARDINA;22636,5;5450,44
No ;12/11/2019;RSE-CABRACHO;424,52;37,85
No ;12/11/2019;SAA-ALACHA;3204,46;4810,81
No ;12/11/2019;SWO-PEZ ESPADA O EMPERADOR;792;90
No ;12/11/2019;VMA-CABALLA DEL SUR O TONINO;204,51;237,73
No ;12/11/2019;WHB-BACALADILLA;299,32;64,93
No ;13/11/2019;ANE-BOQUERON;11798,14;1466,97
No ;13/11/2019;ARA-GAMBA ROJA O RAYADO;5924,69;108,1
No ;13/11/2019;BLT-MELVA;1056,42;898,4
No ;13/11/2019;BOG-BOGA;0,2;0,2
No ;13/11/2019;BON-BONITO O BONITO DEL SUR;3017,03;1057,66
No ;13/11/2019;DPS-GAMBA;15633,96;1835,73
No ;13/11/2019;FOR-BROTOLA DE ROCA;57,17;7,74
No ;13/11/2019;FRZ-MELVAS;100,15;54,35
No ;13/11/2019;HMM-JUREL BLANCO;6430,74;3162,25
No ;13/11/2019;HMY-JURELA O JUREL DORADO;30,98;9,3
No ;13/11/2019;HOM-JUREL;3164,06;3219,98
No ;13/11/2019;JAA-JUREL NEGRO;31,88;30,36
No ;13/11/2019;LTA-BACORETA;1541,27;1465,51
No ;13/11/2019;MAC-CABALLA;90,02;21,12
No ;13/11/2019;MGR-CORVINA;135,01;22,72
No ;13/11/2019;NEP-CIGALA;853,7;20,14
No ;13/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;10605,13;1583,6
No ;13/11/2019;PIL-SARDINA;13976,15;3277,72
No ;13/11/2019;RSE-CABRACHO;135,87;26,59
No ;13/11/2019;SAA-ALACHA;5100,53;16657,01
No ;13/11/2019;SWO-PEZ ESPADA O EMPERADOR;3678,68;397,5
No ;13/11/2019;VMA-CABALLA DEL SUR O TONINO;714,12;1276,15
No ;13/11/2019;WHB-BACALADILLA;8,6;2,3
No ;14/11/2019;ANE-BOQUERON;20896,47;3991,31
No ;14/11/2019;ARA-GAMBA ROJA O RAYADO;6422,46;113,9
No ;14/11/2019;BOG-BOGA;11,81;33,12
No ;14/11/2019;BON-BONITO O BONITO DEL SUR;1239,87;317,28
No ;14/11/2019;DPS-GAMBA;10363,66;1147,05
No ;14/11/2019;FOR-BROTOLA DE ROCA;17,82;3,02
No ;14/11/2019;FRZ-MELVAS;45,56;25,2
No ;14/11/2019;HMM-JUREL BLANCO;5490,59;3576,59
No ;14/11/2019;HMY-JURELA O JUREL DORADO;8,76;3,98
No ;14/11/2019;HOM-JUREL;3250,84;3530,3
No ;14/11/2019;LTA-BACORETA;227,39;112,49
No ;14/11/2019;MAC-CABALLA;4,54;1,22
No ;14/11/2019;MGR-CORVINA;10,09;1,31
No ;14/11/2019;NEP-CIGALA;337,36;6,32
No ;14/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;8906,51;1276,21
No ;14/11/2019;PIL-SARDINA;24673,97;6298,69
No ;14/11/2019;RSE-CABRACHO;545,61;49,45
No ;14/11/2019;SAA-ALACHA;1876,14;1918,77
No ;14/11/2019;SWO-PEZ ESPADA O EMPERADOR;7218;830
No ;14/11/2019;VMA-CABALLA DEL SUR O TONINO;577,87;666,43
No ;14/11/2019;WHB-BACALADILLA;94,93;18,71
No ;15/11/2019;ANE-BOQUERON;67104,91;12759,9
No ;15/11/2019;ARA-GAMBA ROJA O RAYADO;9492,93;189,88
No ;15/11/2019;BLT-MELVA;11,73;5,72
No ;15/11/2019;BOG-BOGA;3,32;4,74
No ;15/11/2019;BON-BONITO O BONITO DEL SUR;456,64;117,43
No ;15/11/2019;DPS-GAMBA;18718,94;1791,24
No ;15/11/2019;FRZ-MELVAS;82,02;38,7
No ;15/11/2019;HMM-JUREL BLANCO;2243,97;1016,32
No ;15/11/2019;HOM-JUREL;735,73;1267,34
No ;15/11/2019;JAA-JUREL NEGRO;41,96;40,6
No ;15/11/2019;LTA-BACORETA;128,97;60,39
No ;15/11/2019;MAC-CABALLA;2,53;1,16
No ;15/11/2019;MGR-CORVINA;33,3;6,4
No ;15/11/2019;NEP-CIGALA;2222,42;49,27
No ;15/11/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;20875,53;3550,39
No ;15/11/2019;PIL-SARDINA;7693,34;2055,48
No ;15/11/2019;RSE-CABRACHO;103,58;8,73
No ;15/11/2019;SAA-ALACHA;2242,01;8824,69
No ;15/11/2019;VMA-CABALLA DEL SUR O TONINO;259,11;348,85
No ;15/11/2019;WHB-BACALADILLA;113,48;25,13
No ;16/11/2019;SWO-PEZ ESPADA O EMPERADOR;1240,8;141
No ;18/11/2019;ARA-GAMBA ROJA O RAYADO;8112,38;162,18
No ;18/11/2019;BFT-ATUN ROJO;25599,5;2510
No ;18/11/2019;BLT-MELVA;6347,25;5425
No ;18/11/2019;BOG-BOGA;56,84;170,15
